125	更换	1144	432	2703	1.8336919580323374
126	汇报	1142	579	2703	1.5408150687034523
127	调查组	1134	150	2703	2.8914822521801917
128	撤销	1132	50	2703	3.9900945408483017
129	潘三矿	1131	5	2703	6.292679633842347
130	万吨	1109	263	2703	2.329963514098683
131	职务	1109	61	2703	3.7912436821031363
132	认定	1097	217	2703	2.522220192735988
133	抢救	1091	373	2703	1.980539126632632
134	防治	1091	120	2703	3.1146258034944014
135	支护	1090	386	2703	1.9462801768116167
136	机电	1089	445	2703	1.8040432641102073
137	位置	1089	424	2703	1.8523840910444898
138	工程	1083	258	2703	2.3491579613548303
139	方式	1074	311	2703	2.1623246340972133
140	整改	1073	274	2703	2.288989439888377
141	电机	1063	183	2703	2.6926313934350268
142	监管	1062	271	2703	2.2999987253967467
143	第一	1061	406	2703	1.895764386674715
144	人民政府	1061	68	2703	3.6826098411003407
145	危险	1056	289	2703	2.2356908581640154
146	管理人员	1047	384	2703	1.9514749936887208
147	平巷	1038	88	2703	3.4247807317982413
148	下井	1029	338	2703	2.079071650793429
149	间接原因	1029	637	2703	1.4453478907042843
150	风量	1024	162	2703	2.8145212110440636
151	岗位	1021	554	2703	1.5849528595291638
152	队长	1017	557	2703	1.5795523063491637
153	工区	1012	217	2703	2.522220192735988
154	冒顶	1010	204	2703	2.583997552432231
155	开关	1000	287	2703	2.2426353305168267
156	跟班	995	551	2703	1.590382737123533
157	风井	992	68	2703	3.6826098411003407
158	遇难	990	156	2703	2.8522615390269106
159	负责人	988	280	2703	2.267327943107198
160	冒险	984	159	2703	2.833213344056216
161	采煤机	977	200	2703	2.603800179728411
162	致使	974	560	2703	1.5741807625472526
163	党内	973	48	2703	4.030916535368557
164	现象	972	479	2703	1.7304169488655323
165	完善	969	356	2703	2.0271868154244173
166	核查	968	19	2703	4.957678567110007
167	思想	964	538	2703	1.6142589861146632
168	总工程师	959	111	2703	3.1925873449641133
169	机头	958	346	2703	2.0556787712187234
170	地面	957	322	2703	2.127566000732039
171	煤尘	953	129	2703	3.0423051419147753
172	具备	952	120	2703	3.1146258034944014
173	验收	948	235	2703	2.4425320321322888
174	相关	947	425	2703	1.8500283773520307
175	加大	947	327	2703	2.1121573753791942
176	严格执行	943	606	2703	1.495237560207133
177	矿工	940	139	2703	2.9676436131457558
178	停止	938	360	2703	2.016013514826292
179	故障	932	335	2703	2.087987014451381
180	乡镇	932	41	2703	4.18854547957214
181	违法	929	71	2703	3.6394376692351322
182	区域	913	304	2703	2.185089844870226
183	布置	910	224	2703	2.4904714944214077
184	警告	906	73	2703	3.6116581051280563
185	设施	891	367	2703	1.9967556982218773
186	矿区	887	174	2703	2.7430622470619186
187	违反	885	415	2703	1.8738390260457491
188	损坏	884	297	2703	2.208385407473748
189	强化	881	412	2703	1.8810941969269213
190	运输机	880	165	2703	2.796172072375867
191	标准	878	279	2703	2.270905764455082
192	进一步	878	370	2703	1.9886145406381774
193	依法	873	84	2703	3.471300747433134
194	平顶山市	869	6	2703	6.110358077048392
195	本次	868	224	2703	2.4904714944214077
196	杜绝	853	618	2703	1.4756290888187567
197	通知	840	412	2703	1.8810941969269213
198	管理工作	835	177	2703	2.7259678137026184
199	关闭	832	164	2703	2.802251118452249
200	下山	823	136	2703	2.9894626605403958
201	企业	822	201	2703	2.598812638217372
202	两个	821	284	2703	2.2531433081152414
203	掘进工作面	820	230	2703	2.464038237353252
204	影响	808	536	2703	1.6179833852056458
205	确认	807	419	2703	1.8642466263543098
206	确保	804	452	2703	1.7884353664442163
207	安全隐患	803	379	2703	1.9645813411940212
208	监察	800	163	2703	2.8083673454696854
209	保安	799	481	2703	1.7262502761706864
210	超限	792	153	2703	2.8716796248840124
211	采取有效	788	208	2703	2.56457946657513
212	机尾	779	296	2703	2.211758091952387
213	采矿	775	126	2703	3.0658356393249697
214	不严	775	330	2703	2.1030248918159216
215	力度	770	368	2703	1.9940346081075166
216	实施	769	204	2703	2.583997552432231
217	按规定	765	267	2703	2.314868887876198
218	超能力	763	41	2703	4.18854547957214
219	保证	761	409	2703	1.8884023902336458
220	矿车	760	231	2703	2.459699835754654
221	迎头	755	204	2703	2.583997552432231
222	河南省	751	37	2703	4.291199633632223
223	安全措施	750	277	2703	2.278100040089109
224	重点	749	328	2703	2.109103937892304
225	质量	749	393	2703	1.9283079344071863
226	提出	740	187	2703	2.671008929421861
227	治理	738	140	2703	2.9604751236671434
228	维修	730	252	2703	2.3726884587650243
229	大巷	729	179	2703	2.7147317404356928
230	万元	724	297	2703	2.208385407473748
231	排查	721	385	2703	1.9488742119886633
232	责任制	717	347	2703	2.0527927663295884
233	底板	717	172	2703	2.7546230694629945
234	伤人	717	323	2703	2.1244652230537913
235	一台	712	131	2703	3.026920223075296
236	溜子	711	103	2703	3.267388558046812
237	局扇	709	82	2703	3.4953982990121943
238	员工	707	302	2703	2.191690528901578
239	地矿局	706	6	2703	6.110358077048392
240	供电	705	141	2703	2.9533576558982793
241	研究	703	148	2703	2.9049052725123325
242	控制	696	358	2703	2.0215845598757474
243	井口	694	218	2703	2.5176224834873584
244	石门	694	114	2703	3.165919097881952
245	期间	692	315	2703	2.1495449074508146
246	二队	692	229	2703	2.4683955427222077
247	恢复	691	277	2703	2.278100040089109
248	自主	688	427	2703	1.845333533047823
249	钢丝绳	679	216	2703	2.526839138592283
250	政府	678	103	2703	3.267388558046812
251	干部	677	291	2703	2.2287942791049553
252	调度	672	284	2703	2.2531433081152414
253	停电	671	209	2703	2.5597832943116368
254	资料	670	146	2703	2.9185109245681113
255	回风巷	669	147	2703	2.9116849594977112
256	职责	665	179	2703	2.7147317404356928
257	之间	655	329	2703	2.106059795511076
258	积水	654	123	2703	3.08993319090403
259	矸石	646	250	2703	2.3806566284142012
260	爆破	643	165	2703	2.796172072375867
261	日常	641	366	2703	1.9994842128750814
262	小时	640	422	2703	1.8571122322404359
263	作业规程	639	320	2703	2.1337965504826752
264	娘娘	638	1	2703	7.902117546276448
265	压力	632	220	2703	2.508489999924086
266	材料	627	230	2703	2.464038237353252
267	清理	626	272	2703	2.2963154799804504
268	浓度	625	237	2703	2.4340574051413166
269	承包	621	61	2703	3.7912436821031363
270	防护	620	222	2703	2.499440164404168
271	事故现场	620	151	2703	2.8848377094615234
272	火花	620	116	2703	3.148527355170083
273	性质	620	267	2703	2.314868887876198
274	启动	619	290	2703	2.232236623295928
275	受伤	618	301	2703	2.195007281527572
276	国家	617	130	2703	3.034583095820865
277	咨询	617	15	2703	5.194067345174237
278	副局长	616	69	2703	3.668011041679188
279	输送机	610	161	2703	2.8207131812919846
280	信号	609	258	2703	2.3491579613548303
281	平均	609	100	2703	3.2969473602883563
282	排水	608	101	2703	3.286997029435188
283	风机	602	114	2703	3.165919097881952
284	风门	600	88	2703	3.4247807317982413
285	保护	599	227	2703	2.4771675287950448
286	地质	598	169	2703	2.772218831353374
287	抢险	598	120	2703	3.1146258034944014
288	建立	597	163	2703	2.8083673454696854
289	操作规程	594	392	2703	1.930855706485985
290	轨道	594	248	2703	2.3886888001114652
291	特大事故	591	62	2703	3.774983161231356
292	回风	591	142	2703	2.946290488675187
293	早班	589	319	2703	2.136926443491603
294	滚筒	588	138	2703	2.974863861119243
295	车辆	588	170	2703	2.766319109226186
296	分管	587	92	2703	3.380328969227407
297	互保	586	355	2703	2.0299997568010317
298	国务院	584	80	2703	3.520090911602566
299	李某	584	176	2703	2.731633551238296
300	上级	580	54	2703	3.913133499712173
301	支柱	578	142	2703	2.946290488675187
302	镇党委	578	8	2703	5.8226760045966115
303	贯通	577	107	2703	3.2292887118145415
304	打眼	575	187	2703	2.671008929421861
305	维护	574	331	2703	2.099999170899385
306	副矿长	572	111	2703	3.1925873449641133
307	司法机关	571	50	2703	3.9900945408483017
308	入井	570	175	2703	2.7373315723529337
309	采空区	570	173	2703	2.748825951778669
310	有限责任	566	65	2703	3.7277302763808104
311	作用	566	297	2703	2.208385407473748
312	合格	564	243	2703	2.409056102935899
313	运转	564	270	2703	2.3036955872780727
314	缺乏	563	181	2703	2.703620515010622
315	米处	561	317	2703	2.143215772399167
316	特大	559	121	2703	3.1063270006797064
317	密闭	558	97	2703	3.327406567773065
318	封闭	556	110	2703	3.2016371804840316
319	追究	555	97	2703	3.327406567773065
320	带领	553	346	2703	2.0556787712187234
321	党委书记	549	56	2703	3.8767658555412985
322	位于	548	211	2703	2.550259412800381
323	连接	546	241	2703	2.4173206127857925
324	投入	545	108	2703	3.2199863191522278
325	出口	544	96	2703	3.3377693548086116
326	原则	538	160	2703	2.8269437310426206
327	回采	538	130	2703	3.034583095820865
328	一队	538	175	2703	2.7373315723529337
329	设置	537	217	2703	2.522220192735988
330	调度室	535	274	2703	2.288989439888377
331	勘察	534	117	2703	3.1399436114786914
332	赶到	533	187	2703	2.671008929421861
333	责任者	532	71	2703	3.6394376692351322
334	事故隐患	531	183	2703	2.6926313934350268
335	经济损失	529	353	2703	2.0356494893431507
336	绞车房	521	36	2703	4.318598607820338
337	管理混乱	519	227	2703	2.4771675287950448
338	县政府	519	20	2703	4.906385272722456
339	综合	517	186	2703	2.6763708725632465
340	审批	517	151	2703	2.8848377094615234
341	短路	517	152	2703	2.8782370254301712
342	增大	517	119	2703	3.122994053164918
343	重大事故	516	66	2703	3.712462804250022
344	危险性	515	79	2703	3.532669693809426
345	学习	513	348	2703	2.049915066501973
346	履行	513	133	2703	3.011768418054694
347	三防	513	79	2703	3.532669693809426
348	管理制度	512	242	2703	2.413179820119761
349	风筒	512	107	2703	3.2292887118145415
350	编制	510	184	2703	2.687181788667462
351	专业	509	128	2703	3.0500872823568304
352	记录	509	176	2703	2.731633551238296
353	监护	509	326	2703	2.11522016490974
354	全矿	508	183	2703	2.6926313934350268
355	淡薄	508	360	2703	2.016013514826292
356	一通	507	74	2703	3.598052453072278
357	送电	506	173	2703	2.748825951778669
358	锚杆	506	163	2703	2.8083673454696854
359	接到	505	270	2703	2.3036955872780727
360	电工	503	230	2703	2.464038237353252
361	距离	501	272	2703	2.2963154799804504
362	厚度	501	138	2703	2.974863861119243
363	安检	500	30	2703	4.500920164614292
364	责任事故	496	306	2703	2.178532444324067
365	值班	495	272	2703	2.2963154799804504
366	刑事责任	495	44	2703	4.117927912358186
367	产量	489	66	2703	3.712462804250022
368	骨折	486	369	2703	1.9913209022359204
369	消除	485	206	2703	2.5742413774868664
370	贯彻落实	485	102	2703	3.2771447329921766
371	循环	484	94	2703	3.358822764006444
372	程序	483	179	2703	2.7147317404356928
373	救护	483	90	2703	3.4023078759461827
374	积聚	483	196	2703	2.6240028870459304
375	指导	482	162	2703	2.8145212110440636
376	标高	482	82	2703	3.4953982990121943
377	矿主	482	58	2703	3.841674535730028
378	环境	480	236	2703	2.4382857412508376
379	冒落	479	135	2703	2.996842767838018
380	转载机	479	103	2703	3.267388558046812
381	自救	478	107	2703	3.2292887118145415
382	抢救无效	476	425	2703	1.8500283773520307
383	死亡事故	475	214	2703	2.536141531254596
384	做好	474	362	2703	2.0104733344506767
385	及时发现	474	348	2703	2.049915066501973
386	予以	474	69	2703	3.668011041679188
387	监督管理	473	164	2703	2.802251118452249
388	参加	473	173	2703	2.748825951778669
389	长期	473	136	2703	2.9894626605403958
390	救援	472	155	2703	2.858692429357201
391	灾害	472	77	2703	3.5583121244227636
392	概况	471	271	2703	2.2999987253967467
393	主持	471	94	2703	3.358822764006444
394	规范	469	298	2703	2.205024059771043
395	方法	468	208	2703	2.56457946657513
396	状态	468	299	2703	2.2016739728857613
397	申请	468	57	2703	3.8590662784418974
398	重视	466	267	2703	2.314868887876198
399	素质	466	211	2703	2.550259412800381
400	胶带输送机	466	103	2703	3.267388558046812
401	因素	465	189	2703	2.660370531216805
402	记大过	465	53	2703	3.9318256327243257
403	针对性	463	194	2703	2.6342593872131195
404	深刻	462	150	2703	2.8914822521801917
405	医院	461	313	2703	2.1559143557362943
406	装置	460	208	2703	2.56457946657513
407	参与	460	88	2703	3.4247807317982413
408	地方	460	156	2703	2.8522615390269106
409	状况	458	171	2703	2.760453989773788
410	停机	457	257	2703	2.3530414613812276
411	煤业	456	113	2703	3.174729727564107
412	风流	454	145	2703	2.925383803855873
413	月份	453	92	2703	3.380328969227407
414	切实	452	201	2703	2.598812638217372
415	矿山	451	122	2703	3.098096501543191
416	生产能力	449	134	2703	3.004277746325536
417	听到	447	288	2703	2.2391570661405016
418	结焦	447	7	2703	5.956207397221134
419	较大	445	250	2703	2.3806566284142012
420	基础	444	123	2703	3.08993319090403
421	直径	443	73	2703	3.6116581051280563
422	运输大巷	443	52	2703	3.95087382769502
423	三队	439	123	2703	3.08993319090403
424	观察	438	306	2703	2.178532444324067
425	开拓	437	153	2703	2.8716796248840124
426	烧伤	437	66	2703	3.712462804250022
427	检测	436	156	2703	2.8522615390269106
428	方案	436	139	2703	2.9676436131457558
429	开除党籍	434	8	2703	5.8226760045966115
430	断裂	434	184	2703	2.687181788667462
431	三人	434	186	2703	2.6763708725632465
432	接受	433	171	2703	2.760453989773788
433	批准	432	111	2703	3.1925873449641133
434	定期	432	203	2703	2.58891156723466
435	认真吸取	432	146	2703	2.9185109245681113
436	防范	431	268	2703	2.311130565765591
437	临时	430	189	2703	2.660370531216805
438	撤出	429	145	2703	2.925383803855873
439	严重后果	428	34	2703	4.375757021660286
440	构造	428	131	2703	3.026920223075296
441	单体	428	125	2703	3.0738038089741466
442	电源	427	165	2703	2.796172072375867
443	透水	427	108	2703	3.2199863191522278
444	方向	427	242	2703	2.413179820119761
445	井筒	426	122	2703	3.098096501543191
446	箕斗	426	33	2703	4.405609984809967
447	集团公司	426	189	2703	2.660370531216805
448	班前会	425	295	2703	2.2151421899366275
449	调查报告	424	31	2703	4.468130341791301
450	足够	424	97	2703	3.327406567773065
451	政策	424	33	2703	4.405609984809967
452	推车	423	102	2703	3.2771447329921766
453	擅自	423	210	2703	2.5550100155589788
454	同类	421	114	2703	3.165919097881952
455	三个	421	139	2703	2.9676436131457558
456	主管	420	73	2703	3.6116581051280563
457	事故责任	420	177	2703	2.7259678137026184
458	业务	420	193	2703	2.639427357371562
459	串联	419	39	2703	4.238555900146801
460	专项	418	131	2703	3.026920223075296
461	一名	418	130	2703	3.034583095820865
462	煤机	418	142	2703	2.946290488675187
463	车场	417	180	2703	2.7091606953862373
464	高压	417	132	2703	3.0193156236900767
465	增加	417	174	2703	2.7430622470619186
466	炸药	416	56	2703	3.8767658555412985
467	预防措施	416	368	2703	1.9940346081075166
468	综掘	416	141	2703	2.9533576558982793
469	配备	414	126	2703	3.0658356393249697
470	张某	414	140	2703	2.9604751236671434
471	保护层	412	8	2703	5.8226760045966115
472	发火	410	74	2703	3.598052453072278
473	自保	410	305	2703	2.181805769669036
474	破坏	409	101	2703	3.286997029435188
475	下部	409	129	2703	3.0423051419147753
476	变化	407	188	2703	2.6656755834464985
477	这是	407	311	2703	2.1623246340972133
478	效果	406	98	2703	3.317150067605876
479	附件	404	27	2703	4.606280680272119
480	牢固	404	222	2703	2.499440164404168
481	夜班	404	292	2703	2.225363744008166
482	稳定	403	160	2703	2.8269437310426206
483	王某	403	161	2703	2.8207131812919846
484	水泵	400	71	2703	3.6394376692351322
485	闭锁	399	190	2703	2.6550934741159615
486	服务	399	106	2703	3.2386784521643803
487	上岗	397	206	2703	2.5742413774868664
488	不合理	397	149	2703	2.8981712403309885
489	救护队	395	124	2703	3.0818359806714106
490	山东	393	26	2703	4.644021008254966
491	随即	393	306	2703	2.178532444324067
492	刘某	392	120	2703	3.1146258034944014
493	越界	390	46	2703	4.073476149787353
494	断层	389	149	2703	2.8981712403309885
495	放水	389	73	2703	3.6116581051280563
496	打开	388	221	2703	2.503954844758695
497	涌出	386	117	2703	3.1399436114786914
498	装备	385	78	2703	3.545408719586856
499	处于	385	209	2703	2.5597832943116368
500	蔡家沟	385	2	2703	7.208970365716502
501	此起	385	34	2703	4.375757021660286
502	停车	384	209	2703	2.5597832943116368
503	指令	383	99	2703	3.306997696141858
504	变电所	382	104	2703	3.257726647135075
505	斜井	381	107	2703	3.2292887118145415
506	固定	381	208	2703	2.56457946657513
507	气体	380	124	2703	3.0818359806714106
508	中央	378	147	2703	2.9116849594977112
509	完毕	377	255	2703	2.3608540011180215
510	吸取	377	154	2703	2.8651649438628186
511	党总支	377	13	2703	5.3371681888149105
512	禁止	373	84	2703	3.471300747433134
513	预防	372	221	2703	2.503954844758695
514	符合	371	156	2703	2.8522615390269106
515	钻孔	371	83	2703	3.48327693847985
516	撤职处分	370	63	2703	3.758982819884915
517	皮带机	370	133	2703	3.011768418054694
518	劳动	369	99	2703	3.306997696141858
519	关系	369	78	2703	3.545408719586856
520	倾角	368	116	2703	3.148527355170083
521	建设	367	157	2703	2.8458717409281395
522	尚未	367	61	2703	3.7912436821031363
523	罚款	367	74	2703	3.598052453072278
524	自然	366	100	2703	3.2969473602883563
525	排水系统	366	31	2703	4.468130341791301
526	督促	366	130	2703	3.034583095820865
527	三违	366	216	2703	2.526839138592283
528	车间	366	123	2703	3.08993319090403
529	拆除	365	120	2703	3.1146258034944014
530	氧气	361	41	2703	4.18854547957214
531	到达	360	275	2703	2.285346448609876
532	片帮	360	156	2703	2.8522615390269106
533	实行	359	115	2703	3.1571854179131975
534	进风	359	70	2703	3.653622304227089
535	集团	359	151	2703	2.8848377094615234
536	自然通风	357	13	2703	5.3371681888149105
537	私自	357	58	2703	3.841674535730028
538	计划	356	187	2703	2.671008929421861
539	组长	355	152	2703	2.8782370254301712
540	核查组	355	2	2703	7.208970365716502
541	主管部门	354	36	2703	4.318598607820338
542	技术培训	353	146	2703	2.9185109245681113
543	技术咨询	352	7	2703	5.956207397221134
544	警戒	352	130	2703	3.034583095820865
545	安全监管	352	131	2703	3.026920223075296
546	文件	351	71	2703	3.6394376692351322
547	监测	351	127	2703	3.0579304598178565
548	罐笼	351	60	2703	3.807772984054347
549	突水	350	36	2703	4.318598607820338
550	结束	349	201	2703	2.598812638217372
551	副队长	349	202	2703	2.593849848875243
552	齐全	348	121	2703	3.1063270006797064
553	考核	348	118	2703	3.1314329218107826
554	变形	348	163	2703	2.8083673454696854
555	活动	347	196	2703	2.6240028870459304
556	限期	346	41	2703	4.18854547957214
557	调整	344	185	2703	2.681761721198123
558	不准	344	141	2703	2.9533576558982793
559	点班	344	119	2703	3.122994053164918
560	不当	343	244	2703	2.4049493209832455
561	牵引	341	106	2703	3.2386784521643803
562	联保	341	231	2703	2.459699835754654
563	提供	340	136	2703	2.9894626605403958
564	防尘	340	68	2703	3.6826098411003407
565	水害	340	58	2703	3.841674535730028
566	带班	338	202	2703	2.593849848875243
567	相互	338	101	2703	3.286997029435188
568	走向	337	99	2703	3.306997696141858
569	中心	337	160	2703	2.8269437310426206
570	问顶	337	163	2703	2.8083673454696854
571	线路	336	117	2703	3.1399436114786914
572	配合	336	144	2703	2.932304246700447
573	无证	335	105	2703	3.248157196118924
574	中共党员	335	9	2703	5.704892968940229
575	分钟	334	177	2703	2.7259678137026184
576	起吊	333	81	2703	3.507668391604009
577	排放	332	81	2703	3.507668391604009
578	增强	332	294	2703	2.218537778937766
579	试验	331	100	2703	3.2969473602883563
580	面上	331	82	2703	3.4953982990121943
581	预兆	330	57	2703	3.8590662784418974
582	各类	329	182	2703	2.698110859199652
583	断面	329	109	2703	3.210769664047304
584	资江	329	3	2703	6.803505257608338
585	指挥部	328	78	2703	3.545408719586856
586	上部	327	174	2703	2.7430622470619186
587	会议	327	58	2703	3.841674535730028
588	知识	327	192	2703	2.644622174248666
589	处长	327	38	2703	4.264531386550062
590	监控	324	114	2703	3.165919097881952
591	螺栓	324	98	2703	3.317150067605876
592	独立	323	60	2703	3.807772984054347
593	力量	323	49	2703	4.010297248165821
594	方针	322	86	2703	3.44777025002294
595	日中班	322	240	2703	2.421478622934456
596	头部	322	233	2703	2.451079092710747
597	应急	321	153	2703	2.8716796248840124
598	辅助	321	124	2703	3.0818359806714106
599	超过	321	163	2703	2.8083673454696854
600	未经	320	122	2703	3.098096501543191
601	安全员	320	146	2703	2.9185109245681113
602	全局	319	9	2703	5.704892968940229
603	井出	318	7	2703	5.956207397221134
604	专家	317	67	2703	3.6974249268854815
605	通报	317	92	2703	3.380328969227407
606	强度	316	134	2703	3.004277746325536
607	类似	316	276	2703	2.2817166805592977
608	进一步提高	315	38	2703	4.264531386550062
609	有害	314	90	2703	3.4023078759461827
610	顺槽	314	103	2703	3.267388558046812
611	排除	313	167	2703	2.7841237338596927
612	吊销	313	16	2703	5.129528824036666
613	高度	312	179	2703	2.7147317404356928
614	瓦斯涌出	312	60	2703	3.807772984054347
615	资质	310	51	2703	3.970291913552122
616	意见	310	66	2703	3.712462804250022
617	履行职责	310	43	2703	4.140917430582885
618	检验	309	59	2703	3.824580102370728
619	工种	309	199	2703	2.6088127215519554
620	贯彻	309	156	2703	2.8522615390269106
621	责任心	309	239	2703	2.425653994344937
622	切眼	306	100	2703	3.2969473602883563
623	解决	306	134	2703	3.004277746325536
624	山西省	305	69	2703	3.668011041679188
625	充填	305	55	2703	3.894784361043977
626	采煤工作面	304	120	2703	3.1146258034944014
627	痕迹	304	42	2703	4.16444792799308
628	综采一队	304	95	2703	3.348240654675907
629	证照	303	54	2703	3.913133499712173
630	下午	302	170	2703	2.766319109226186
631	内容	301	130	2703	3.034583095820865
632	科技	301	10	2703	5.599532453282402
633	聚积	301	9	2703	5.704892968940229
634	联合	299	67	2703	3.6974249268854815
635	采取措施	299	167	2703	2.7841237338596927
636	井深	299	4	2703	6.515823185156557
637	各项	298	219	2703	2.5130458164599467
638	超前	298	141	2703	2.9533576558982793
639	间距	298	71	2703	3.6394376692351322
640	同志	297	94	2703	3.358822764006444
641	链轮	297	58	2703	3.841674535730028
642	辨识	296	137	2703	2.9821366204483226
643	报警	296	101	2703	3.286997029435188
644	整治	296	58	2703	3.841674535730028
645	面积	295	133	2703	3.011768418054694
646	左侧	295	121	2703	3.1063270006797064
647	胶带机	295	52	2703	3.95087382769502
648	电气	294	113	2703	3.174729727564107
649	电话	294	168	2703	2.778153566873189
650	外侧	294	39	2703	4.238555900146801
651	建成	292	28	2703	4.569913036101243
652	熟悉	291	112	2703	3.183618674981353
653	安监局	290	65	2703	3.7277302763808104
